Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Avg_Utilization_Ratio
0,54,F,1,College,Single,Less than $40K,Blue,41,5,3478.0,0.271
0,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,3378.0,0.316
0,45,F,3,Graduate,Married,Less than $40K,Silver,39,1,10186.0,0.158
0,45,F,2,High School,Married,Less than $40K,Blue,36,1,1457.0,0.568
0,50,F,2,Graduate,Single,Less than $40K,Blue,38,5,7398.0,0.214
0,40,F,4,Graduate,Married,$40K - $60K,Silver,32,1,16191.0,0.0
0,42,M,3,College,Married,$60K - $80K,Blue,35,1,1438.3,0.0
0,56,F,4,Graduate,Married,Less than $40K,Blue,36,3,2796.0,0.0
0,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,18278.0,0.0
0,55,M,4,Post-Graduate,Single,$60K - $80K,Blue,36,3,4998.0,0.325
0,39,F,1,Graduate,Single,Less than $40K,Blue,29,4,1568.0,0.635
1,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,2302.0,0.692
0,43,F,2,College,Married,Less than $40K,Blue,37,3,5380.0,0.249
1,40,F,3,Graduate,Single,Less than $40K,Blue,36,5,1516.0,0.0
1,53,F,3,High School,Married,Less than $40K,Blue,41,3,1547.0,0.0
0,41,F,3,Doctorate,Single,Less than $40K,Blue,31,4,1738.0,0.0
0,33,F,1,Graduate,Single,$40K - $60K,Blue,20,2,4883.0,0.0
1,59,M,0,College,Married,$80K - $120K,Blue,50,3,12918.0,0.182
0,57,M,1,High School,Married,$40K - $60K,Blue,48,5,2544.0,0.757
0,54,F,2,Graduate,Married,Less than $40K,Blue,46,6,2737.0,0.92
0,37,F,2,Graduate,Single,Less than $40K,Blue,24,5,8444.0,0.23
0,48,M,3,College,Married,$120K +,Blue,36,2,32777.0,0.0
0,52,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,4555.0,0.0
0,37,F,2,High School,Single,Less than $40K,Blue,22,4,2448.0,0.711
0,37,M,4,Graduate,Single,$120K +,Blue,28,3,34516.0,0.0
0,43,F,2,Uneducated,Single,Less than $40K,Blue,36,5,1736.0,0.872
0,61,M,0,High School,Single,$60K - $80K,Blue,51,4,5504.0,0.257
0,42,M,3,Graduate,Married,Less than $40K,Blue,36,2,6153.0,0.158
0,57,F,2,Graduate,Married,$40K - $60K,Blue,49,5,3377.0,0.509
0,56,F,2,Graduate,Single,Less than $40K,Blue,46,4,1438.3,0.0
0,53,M,3,High School,Married,$120K +,Blue,40,6,4182.0,0.177
0,50,F,2,College,Married,Less than $40K,Blue,40,3,8416.0,0.184
0,50,M,2,College,Single,$60K - $80K,Blue,36,5,5965.0,0.115
1,50,F,2,Uneducated,Married,$40K - $60K,Blue,36,1,1438.3,0.318
0,60,F,1,High School,Divorced,Less than $40K,Blue,48,5,2737.0,0.662
0,42,F,1,Doctorate,Single,Less than $40K,Blue,35,5,2725.0,0.897
0,41,M,4,College,Married,$80K - $120K,Silver,34,4,34516.0,0.039
0,48,M,4,High School,Married,$80K - $120K,Blue,36,1,21526.0,0.061
1,38,F,3,Graduate,Married,Less than $40K,Blue,36,3,2300.0,0.0
0,39,M,3,College,Single,$120K +,Blue,30,4,8842.0,0.0
0,54,M,4,Graduate,Single,$80K - $120K,Blue,36,4,30666.0,0.034
1,29,M,0,Graduate,Single,$120K +,Blue,22,2,11722.0,0.0
1,54,M,5,High School,Married,$60K - $80K,Blue,36,5,14539.0,0.0
0,55,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3097.0,0.267
0,51,F,1,Graduate,Married,Less than $40K,Blue,44,6,6160.0,0.367
0,46,F,5,Graduate,Married,$40K - $60K,Blue,33,3,1438.3,0.614
0,36,M,4,Uneducated,Married,$40K - $60K,Blue,28,3,2157.0,0.266
0,37,M,1,Graduate,Single,$80K - $120K,Blue,18,6,5110.0,0.38
0,39,F,2,High School,Single,Less than $40K,Blue,36,4,1438.3,0.594
1,48,M,2,Graduate,Married,$60K - $80K,Silver,35,2,34516.0,0.0
0,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,2640.0,0.808
0,45,M,3,Graduate,Single,$60K - $80K,Silver,34,5,34516.0,0.048
0,41,M,5,College,Married,$60K - $80K,Blue,31,1,5002.0,0.389
0,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,3478.0,0.724
0,47,M,4,College,Single,$60K - $80K,Blue,41,5,15594.0,0.0
1,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,1806.0,0.0
0,41,M,4,Post-Graduate,Married,$80K - $120K,Blue,36,1,21751.0,0.072
0,41,M,3,High School,Single,Less than $40K,Blue,33,6,7015.0,0.131
0,38,F,4,Graduate,Married,$40K - $60K,Blue,22,4,2997.0,0.657
0,57,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,2525.0,0.476
1,52,M,3,Uneducated,Single,$120K +,Blue,48,5,20974.0,0.0
0,54,M,1,College,Married,$80K - $120K,Blue,42,4,9642.0,0.261
0,46,M,4,Graduate,Married,$60K - $80K,Blue,33,6,21548.0,0.055
0,52,F,1,High School,Married,Less than $40K,Blue,45,6,6703.0,0.133
0,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,3329.0,0.0
0,62,M,0,Graduate,Married,$40K - $60K,Blue,48,5,2591.0,0.0
0,45,M,4,High School,Divorced,$80K - $120K,Blue,39,5,14290.0,0.1
0,58,F,2,High School,Single,Less than $40K,Blue,50,4,1438.3,0.569
1,40,F,2,College,Single,Less than $40K,Blue,36,4,5989.0,0.0
0,48,F,3,College,Married,Less than $40K,Blue,36,5,1912.0,0.608
0,50,F,5,Graduate,Single,Less than $40K,Blue,41,3,1438.3,0.0
0,36,F,3,High School,Married,Less than $40K,Blue,36,6,3880.0,0.397
0,33,M,3,Graduate,Single,$60K - $80K,Blue,27,6,2043.0,0.844
0,40,F,3,Graduate,Divorced,Less than $40K,Blue,31,1,8694.0,0.128
1,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3,7869.0,0.0
0,39,M,2,Graduate,Single,$60K - $80K,Blue,24,2,21679.0,0.049
0,30,F,0,Graduate,Married,Less than $40K,Blue,19,3,3213.0,0.783
1,56,M,4,Graduate,Divorced,$60K - $80K,Blue,36,6,6224.0,0.0
0,52,M,3,Graduate,Single,$60K - $80K,Blue,44,4,3323.0,0.695
0,33,F,3,Graduate,Single,$40K - $60K,Blue,36,6,8232.0,0.274
0,44,M,2,Graduate,Married,$40K - $60K,Blue,38,4,2505.0,0.911
0,46,F,5,Graduate,Single,Less than $40K,Blue,38,4,2799.0,0.862
0,53,M,0,Graduate,Married,$120K +,Blue,33,4,21006.0,0.091
1,49,M,4,High School,Single,$60K - $80K,Blue,30,6,18418.0,0.0
0,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,4759.0,0.307
0,43,F,5,Uneducated,Married,$40K - $60K,Blue,36,5,2311.0,0.571
0,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1611.0,0.463
0,49,M,3,College,Single,$60K - $80K,Gold,36,5,34516.0,0.036
0,52,F,2,Graduate,Single,$40K - $60K,Blue,33,5,6081.0,0.163
0,34,M,3,High School,Married,$80K - $120K,Blue,23,5,4185.0,0.601
0,40,F,5,College,Married,$40K - $60K,Blue,36,2,3144.0,0.568
1,38,F,4,High School,Single,$40K - $60K,Blue,31,4,1438.3,0.0
0,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,3249.0,0.682
0,54,M,2,Graduate,Single,$60K - $80K,Blue,44,6,7866.0,0.0
0,43,M,4,Uneducated,Married,$60K - $80K,Blue,31,1,23457.0,0.107
0,47,M,2,Graduate,Single,$120K +,Blue,41,3,10614.0,0.074
0,37,M,1,High School,Married,$120K +,Blue,32,6,17393.0,0.081
0,38,F,3,High School,Married,Less than $40K,Blue,31,4,1854.0,0.0
0,34,M,2,High School,Married,$120K +,Blue,21,3,6259.0,0.17
0,60,F,0,Graduate,Single,$40K - $60K,Blue,47,1,9502.0,0.198
0,36,M,3,College,Married,$120K +,Blue,26,3,17116.0,0.055
0,37,F,2,High School,Single,$40K - $60K,Blue,27,4,2204.0,0.417
0,43,F,3,Graduate,Single,$40K - $60K,Blue,33,4,2434.0,0.48
0,31,M,1,College,Single,$40K - $60K,Blue,22,4,9096.0,0.0
0,49,F,1,Uneducated,Married,Less than $40K,Gold,37,2,15987.0,0.129
0,37,M,4,Doctorate,Single,$60K - $80K,Blue,31,6,1702.0,0.598
0,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,2966.0,0.799
0,53,F,1,High School,Married,Less than $40K,Blue,36,3,1688.0,0.0
0,43,F,4,Graduate,Single,$40K - $60K,Blue,24,6,6475.0,0.26
0,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,13206.0,0.07
1,35,M,2,Graduate,Married,$80K - $120K,Blue,27,3,12643.0,0.0
0,42,M,3,Uneducated,Married,$40K - $60K,Blue,32,3,13103.0,0.138
0,36,M,1,Uneducated,Single,$120K +,Blue,25,6,7049.0,0.274
1,58,M,1,College,Single,$120K +,Silver,45,1,34516.0,0.0
0,52,F,4,Post-Graduate,Married,Less than $40K,Blue,36,5,1594.0,0.0
0,52,M,4,High School,Married,$60K - $80K,Blue,44,6,4153.0,0.0
0,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,4092.0,0.152
0,56,M,2,Graduate,Married,$40K - $60K,Blue,49,3,3059.0,0.78
0,48,M,1,High School,Single,$60K - $80K,Blue,40,6,2319.0,0.703
0,53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,20231.0,0.071
0,54,F,0,Graduate,Married,Less than $40K,Blue,36,1,1740.0,0.0
1,57,M,2,Graduate,Single,$120K +,Blue,44,5,34516.0,0.006
0,40,F,2,Graduate,Married,Less than $40K,Blue,28,3,2421.0,0.722
0,48,M,3,Graduate,Married,$120K +,Gold,36,1,34516.0,0.053
0,36,M,1,Graduate,Married,$80K - $120K,Blue,32,4,15488.0,0.094
0,42,F,4,High School,Married,Less than $40K,Gold,36,2,15433.0,0.0
0,49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2,7045.0,0.184
0,46,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,11117.0,0.0
0,44,F,2,Uneducated,Married,Less than $40K,Blue,28,2,2275.0,0.556
0,51,M,2,Graduate,Married,$120K +,Silver,36,1,34516.0,0.049
1,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2939.0,0.732
0,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,1734.0,0.569
1,45,M,2,College,Divorced,$80K - $120K,Blue,39,3,34516.0,0.0
0,55,M,2,Uneducated,Married,$120K +,Blue,48,5,30967.0,0.026
0,35,F,2,Doctorate,Single,Less than $40K,Blue,30,5,1438.3,0.0
0,43,F,5,Uneducated,Single,Less than $40K,Blue,36,2,1855.0,0.489
0,53,M,3,Graduate,Single,$120K +,Gold,43,3,34516.0,0.071
0,41,M,3,College,Single,$60K - $80K,Blue,33,6,5246.0,0.0
0,48,M,4,High School,Single,$120K +,Blue,40,2,30210.0,0.064
0,34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,4549.0,0.218
0,64,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,4999.0,0.46
0,44,M,5,Doctorate,Single,$120K +,Blue,31,5,7567.0,0.33
0,38,M,1,Uneducated,Single,$40K - $60K,Blue,36,2,5639.0,0.276
0,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,2,17540.0,0.076
1,40,F,4,High School,Single,$40K - $60K,Blue,29,5,1554.0,0.265
0,43,F,5,Uneducated,Married,Less than $40K,Blue,30,1,3092.0,0.294
0,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,9357.0,0.208
1,61,M,0,Graduate,Single,$60K - $80K,Blue,54,2,11859.0,0.139
0,50,F,2,Uneducated,Single,Less than $40K,Blue,36,5,1721.0,0.603
0,37,F,1,Graduate,Single,Less than $40K,Silver,19,4,12535.0,0.163
0,46,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,2483.0,0.825
0,57,F,1,Graduate,Married,Less than $40K,Blue,50,3,1665.0,0.59
0,60,M,1,Doctorate,Married,$120K +,Blue,50,6,21697.0,0.099
0,44,M,5,Uneducated,Divorced,$60K - $80K,Blue,39,5,16034.0,0.1
0,44,M,2,Uneducated,Married,$120K +,Platinum,36,2,34516.0,0.041
0,52,M,4,Uneducated,Married,$80K - $120K,Blue,36,5,7474.0,0.327
0,52,M,1,High School,Divorced,$120K +,Blue,36,4,31945.0,0.05
0,44,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,1791.0,0.734
1,51,F,2,Graduate,Single,Less than $40K,Blue,44,6,3181.0,0.791
0,54,F,4,High School,Single,$40K - $60K,Blue,48,2,3089.0,0.381
1,52,F,1,Uneducated,Single,Less than $40K,Blue,37,5,1717.0,0.0
1,38,F,3,High School,Married,Less than $40K,Blue,27,4,1438.3,0.0
0,49,M,4,High School,Married,$80K - $120K,Blue,40,2,7667.0,0.286
0,54,M,2,College,Married,$80K - $120K,Blue,44,4,18750.0,0.091
0,36,M,2,Graduate,Married,$60K - $80K,Blue,17,5,3092.0,0.59
0,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,34,4,12391.0,0.063
0,61,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,4783.0,0.526
0,35,F,2,College,Married,Less than $40K,Blue,18,3,5779.0,0.436
0,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,4394.0,0.201
0,49,F,1,Graduate,Divorced,Less than $40K,Blue,44,5,8687.0,0.203
0,48,F,4,College,Divorced,Less than $40K,Blue,41,4,3745.0,0.672
0,38,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,1,34516.0,0.042
0,27,F,0,Graduate,Married,Less than $40K,Blue,17,4,2042.0,0.767
0,37,F,5,High School,Single,$40K - $60K,Blue,19,4,3252.0,0.611
0,42,F,3,High School,Married,Less than $40K,Blue,33,6,3815.0,0.312
0,43,M,3,Graduate,Single,$40K - $60K,Blue,39,5,8513.0,0.122
0,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,2796.0,0.37
1,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,14839.0,0.035
0,57,F,2,Uneducated,Single,Less than $40K,Blue,36,5,8224.0,0.151
0,53,M,3,Uneducated,Married,$60K - $80K,Silver,38,1,32417.0,0.027
0,54,M,3,High School,Single,$80K - $120K,Blue,47,3,16494.0,0.082
0,30,F,1,Graduate,Single,Less than $40K,Blue,20,5,5030.0,0.264
0,55,F,3,College,Married,$40K - $60K,Blue,36,5,2240.0,0.55
0,43,M,2,Graduate,Single,$80K - $120K,Blue,35,2,5858.0,0.164
0,39,F,2,Graduate,Single,$40K - $60K,Blue,36,5,11314.0,0.0
0,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,6,16741.0,0.073
0,31,F,0,Graduate,Married,Less than $40K,Blue,21,4,6315.0,0.207
0,41,F,5,Post-Graduate,Married,Less than $40K,Blue,33,3,6519.0,0.131
0,45,M,4,Graduate,Single,$60K - $80K,Silver,36,2,28564.0,0.088
0,44,F,3,Graduate,Married,Less than $40K,Blue,40,2,1438.3,0.0
1,40,F,1,College,Married,$40K - $60K,Blue,36,4,1737.0,0.972
0,41,M,2,Graduate,Single,$60K - $80K,Blue,30,3,2317.0,0.532
0,50,M,1,High School,Single,$80K - $120K,Silver,36,4,34516.0,0.0
0,37,F,4,High School,Single,$40K - $60K,Blue,36,5,3093.0,0.814
0,39,F,0,High School,Single,Less than $40K,Blue,27,4,3927.0,0.183
0,45,F,3,High School,Married,Less than $40K,Blue,34,6,2647.0,0.487
0,48,F,1,Graduate,Married,$40K - $60K,Blue,36,4,7268.0,0.0
0,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,44,3,15027.0,0.0
0,51,M,1,Graduate,Single,$60K - $80K,Blue,43,5,9619.0,0.18
0,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,4380.0,0.0
0,42,F,3,High School,Single,Less than $40K,Blue,37,1,3787.0,0.218
1,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,3547.0,0.71
0,52,M,2,High School,Single,$60K - $80K,Blue,39,3,14973.0,0.0
0,54,M,2,Uneducated,Married,$60K - $80K,Blue,45,2,6546.0,0.291
0,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,27310.0,0.0
1,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,2391.0,0.0
0,29,F,1,High School,Single,Less than $40K,Blue,23,3,3318.0,0.279
0,29,F,2,Graduate,Married,Less than $40K,Blue,25,6,2732.0,0.639
0,36,M,3,High School,Married,$60K - $80K,Blue,36,5,5497.0,0.276
1,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,1442.0,0.99
0,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4,30753.0,0.054
0,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,3416.0,0.325
0,53,M,1,High School,Single,Less than $40K,Blue,36,3,8979.0,0.144
1,48,F,3,Uneducated,Married,Less than $40K,Blue,41,5,4960.0,0.0
0,37,M,1,Uneducated,Single,$80K - $120K,Blue,36,6,3127.0,0.76
0,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,2134.0,0.508
0,62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2616.0,0.306
0,49,M,3,High School,Married,$60K - $80K,Blue,29,4,1438.3,0.372
0,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2683.0,0.623
0,44,F,2,High School,Married,Less than $40K,Blue,36,2,6633.0,0.199
0,65,M,0,High School,Married,Less than $40K,Blue,56,3,3838.0,0.452
0,30,F,0,High School,Single,Less than $40K,Blue,20,3,2112.0,0.525
1,42,F,3,Doctorate,Single,Less than $40K,Blue,18,5,8668.0,0.0
0,43,M,3,College,Single,$80K - $120K,Blue,34,2,5390.0,0.246
0,44,M,4,Post-Graduate,Married,$60K - $80K,Blue,36,3,3117.0,0.449
0,50,M,4,High School,Divorced,$80K - $120K,Blue,45,4,1687.0,0.588
0,37,F,2,Graduate,Married,Less than $40K,Blue,31,1,2984.0,0.0
0,56,F,2,College,Single,Less than $40K,Blue,43,1,5254.0,0.0
0,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,9684.0,0.256
0,36,M,0,College,Married,$80K - $120K,Blue,27,3,6338.0,0.375
0,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,4,22715.0,0.031
0,51,F,2,Graduate,Single,$40K - $60K,Blue,43,3,2180.0,0.856
0,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,39,3,4409.0,0.398
0,57,M,2,Uneducated,Single,$80K - $120K,Blue,43,6,12045.0,0.145
0,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,2084.0,0.79
0,50,F,0,Graduate,Married,Less than $40K,Blue,43,4,2393.0,0.626
0,55,F,2,Doctorate,Married,Less than $40K,Silver,36,3,10858.0,0.0
0,51,M,2,Uneducated,Single,$120K +,Blue,36,5,34516.0,0.026
0,40,F,4,Graduate,Single,$40K - $60K,Blue,27,2,2625.0,0.607
0,27,F,0,Uneducated,Single,Less than $40K,Silver,19,3,10982.0,0.229
1,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,34516.0,0.023
1,41,M,4,Graduate,Married,$80K - $120K,Silver,28,3,34516.0,0.024
0,45,M,4,Graduate,Single,$80K - $120K,Blue,36,6,8063.0,0.184
0,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,4,7261.0,0.149
0,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2410.0,0.734
0,38,M,2,High School,Single,$60K - $80K,Gold,18,1,34516.0,0.043
0,43,F,3,Graduate,Married,$40K - $60K,Blue,37,2,2476.0,0.564
1,36,F,3,College,Married,Less than $40K,Blue,36,2,1707.0,0.0
0,35,M,3,Graduate,Single,$40K - $60K,Silver,17,6,16659.0,0.0
0,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,10850.0,0.173
0,38,F,3,Uneducated,Married,Less than $40K,Blue,23,6,5645.0,0.0
0,56,M,3,High School,Married,$60K - $80K,Blue,37,3,14551.0,0.173
0,30,M,1,High School,Married,$60K - $80K,Blue,16,1,15795.0,0.11
0,36,M,0,Graduate,Married,$80K - $120K,Blue,30,5,5302.0,0.455
0,53,M,1,Graduate,Single,$80K - $120K,Blue,36,4,17742.0,0.082
0,46,F,2,College,Married,$40K - $60K,Blue,34,2,1441.0,0.446
0,40,M,2,Graduate,Married,$40K - $60K,Blue,31,6,6500.0,0.312
0,41,M,1,College,Married,$40K - $60K,Blue,32,3,10682.0,0.125
0,47,M,4,Doctorate,Single,$80K - $120K,Blue,36,3,18037.0,0.0
1,38,M,2,Uneducated,Single,$120K +,Blue,30,6,4043.0,0.623
0,48,F,3,College,Divorced,Less than $40K,Blue,36,4,2335.0,0.79
0,53,F,1,High School,Married,$40K - $60K,Blue,39,2,2164.0,0.515
0,40,M,4,High School,Married,$60K - $80K,Blue,36,6,5797.0,0.307
0,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,18325.0,0.039
0,51,M,4,High School,Married,$80K - $120K,Blue,42,6,14438.0,0.174
0,48,M,1,College,Single,$80K - $120K,Silver,36,6,34516.0,0.047
0,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,2685.0,0.588
1,54,F,4,Graduate,Single,Less than $40K,Silver,36,3,13626.0,0.0
0,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3426.0,0.482
0,57,F,4,High School,Married,$40K - $60K,Blue,47,5,6803.0,0.196
0,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,5015.0,0.409
0,35,F,3,Graduate,Single,Less than $40K,Blue,27,3,2664.0,0.0
0,50,M,5,Uneducated,Married,$120K +,Blue,36,2,13478.0,0.0
1,48,F,2,High School,Married,Less than $40K,Blue,36,6,1438.3,0.316
0,38,F,1,Doctorate,Single,Less than $40K,Blue,36,2,3466.0,0.726
1,37,F,3,High School,Single,Less than $40K,Blue,29,3,1653.0,0.0
0,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,4,2535.0,0.67
0,52,F,2,Uneducated,Married,Less than $40K,Blue,48,3,5299.0,0.109
0,37,M,1,High School,Single,$40K - $60K,Blue,25,3,2608.0,0.69
1,33,M,4,Uneducated,Married,$80K - $120K,Blue,36,5,1438.3,0.0
0,56,F,1,High School,Single,Less than $40K,Blue,43,3,2923.0,0.662
0,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,2650.0,0.621
0,48,M,3,College,Divorced,$60K - $80K,Blue,39,4,13233.0,0.084
0,41,M,2,Graduate,Married,Less than $40K,Blue,29,3,2683.0,0.648
0,56,F,3,Uneducated,Single,Less than $40K,Blue,46,4,2258.0,0.0
0,35,M,4,High School,Married,$40K - $60K,Blue,27,6,5325.0,0.248
0,37,F,2,Graduate,Married,Less than $40K,Blue,32,6,1438.3,0.0
0,54,F,4,Graduate,Single,Less than $40K,Blue,43,3,2191.0,0.755
0,54,M,2,Post-Graduate,Divorced,$120K +,Blue,43,3,5569.0,0.174
0,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,27494.0,0.032
0,44,M,3,High School,Single,$120K +,Silver,36,1,34516.0,0.032
0,55,F,3,High School,Married,Less than $40K,Blue,44,5,1438.3,0.0
0,49,M,5,High School,Single,$60K - $80K,Blue,36,1,5578.0,0.0
0,53,M,4,College,Single,$80K - $120K,Silver,48,5,34516.0,0.023
0,50,F,2,Doctorate,Single,Less than $40K,Blue,43,4,3206.0,0.0
1,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,17894.0,0.017
0,56,M,2,High School,Married,$120K +,Blue,46,4,27029.0,0.05
1,39,F,1,Graduate,Single,Less than $40K,Blue,26,3,1876.0,0.819
0,36,M,2,Graduate,Single,$60K - $80K,Blue,27,3,7776.0,0.107
0,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,14035.0,0.147
0,34,F,2,College,Single,Less than $40K,Blue,22,5,1695.0,0.449
0,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,8581.0,0.271
0,48,F,2,Graduate,Married,Less than $40K,Blue,37,4,3378.0,0.0
0,49,M,4,Graduate,Married,$60K - $80K,Blue,36,4,2952.0,0.853
1,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,1890.0,0.352
0,54,M,1,College,Married,$60K - $80K,Blue,37,6,1909.0,0.918
0,34,M,2,Uneducated,Single,$120K +,Blue,13,6,4369.0,0.469
0,44,M,4,Graduate,Married,$120K +,Blue,32,6,34516.0,0.073
0,44,M,3,Graduate,Single,$40K - $60K,Blue,40,1,9199.0,0.134
0,40,M,4,Graduate,Married,$60K - $80K,Silver,36,6,27436.0,0.023
0,45,M,3,Graduate,Single,$80K - $120K,Blue,41,2,32426.0,0.018
0,44,M,5,Graduate,Single,$60K - $80K,Blue,34,3,13477.0,0.153
0,40,M,4,College,Divorced,$80K - $120K,Blue,31,6,16050.0,0.0
1,62,M,0,Post-Graduate,Divorced,$60K - $80K,Silver,46,4,28229.0,0.01
0,45,M,3,Graduate,Single,$60K - $80K,Blue,33,3,7552.0,0.0
0,48,M,3,Graduate,Married,$40K - $60K,Blue,30,3,3235.0,0.778
0,54,F,1,High School,Single,Less than $40K,Blue,47,6,2797.0,0.582
0,58,F,0,Graduate,Married,$40K - $60K,Blue,47,2,2194.0,0.593
0,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,2171.0,0.48
1,48,F,5,High School,Single,Less than $40K,Blue,40,1,8297.0,0.303
0,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,4953.0,0.412
0,45,F,3,High School,Single,$40K - $60K,Blue,36,3,1663.0,0.669
0,39,F,2,Graduate,Married,Less than $40K,Blue,34,4,2594.0,0.0
0,55,F,5,High School,Single,Less than $40K,Blue,49,6,2177.0,0.676
0,55,M,1,Graduate,Married,$80K - $120K,Blue,36,3,34516.0,0.061
0,45,F,2,Uneducated,Single,Less than $40K,Blue,36,2,1839.0,0.0
1,40,F,4,Graduate,Single,Less than $40K,Blue,25,4,1438.3,0.0
1,48,F,2,Uneducated,Married,Less than $40K,Blue,41,5,2964.0,0.849
0,45,M,3,College,Divorced,$40K - $60K,Blue,37,1,2449.0,0.0
0,56,M,3,High School,Single,$80K - $120K,Blue,44,5,19030.0,0.048
0,51,F,2,Graduate,Single,Less than $40K,Blue,46,3,2429.0,0.515
0,39,M,2,College,Married,Less than $40K,Blue,19,3,8848.0,0.109
0,43,M,4,Graduate,Divorced,$80K - $120K,Blue,36,5,19188.0,0.085
0,53,M,1,Graduate,Single,$120K +,Blue,38,4,1891.0,0.488
0,46,F,3,High School,Single,$40K - $60K,Silver,40,4,16239.0,0.092
0,48,F,3,College,Single,$40K - $60K,Blue,37,6,1438.3,0.0
0,58,M,4,High School,Married,$40K - $60K,Blue,47,6,7803.0,0.242
1,59,F,1,High School,Single,$40K - $60K,Blue,36,5,1665.0,0.0
0,57,F,4,High School,Married,Less than $40K,Blue,47,5,3191.0,0.789
1,43,M,3,Graduate,Married,$120K +,Blue,31,2,13883.0,0.056
0,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,1959.0,0.647
0,54,M,4,Graduate,Single,$80K - $120K,Blue,43,3,8208.0,0.153
0,30,F,1,Graduate,Married,Less than $40K,Blue,17,3,1512.0,0.536
0,48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3202.0,0.786
1,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,15987.0,0.0
0,34,F,2,Doctorate,Single,Less than $40K,Blue,13,5,1438.3,0.0
0,60,M,1,Graduate,Single,Less than $40K,Blue,48,5,3980.0,0.234
